value,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi3v,Chi4n,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumHDonors,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_oxime,fr_para_hydroxylation,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,MACCS_8,MACCS_11,MACCS_19,MACCS_22,MACCS_23,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_33,MACCS_34,MACCS_36,MACCS_37,MACCS_38,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_52,MACCS_53,MACCS_54,MACCS_56,MACCS_57,MACCS_62,MACCS_63,MACCS_66,MACCS_70,MACCS_71,MACCS_72,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_79,MACCS_80,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_102,MACCS_103,MACCS_104,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_125,MACCS_126,MACCS_128,MACCS_129,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166
-5.602059991,15.10226379,0.044521211,-1.309554425,0.850292522,20.11111111,353.224,0.492238333,0.340723118,1.407407407,2.740740741,19.14222055,10.06747225,2.31517215,-2.346541408,2.432861377,-2.492574413,5.967228794,0.069451496,3.457594576,2.031228564,983.3041997,5.25798423,3.859587139,-2.61,24.62718833,11.25083777,11.56673267,5.428790392,0,5.969305288,4.794537184,9.184952232,0,0,0,25.83174751,37.91479445,18.01272247,19.02834258,22.55961649,0,9.883888252,0,31.8490621,31.64397649,5.749511833,20.38235168,10.07780132,5.749511833,0,48.42883992,0,5.817220841,36.16520995,0,10.90292493,83.8,17.21531652,14.69560176,4.390415048,23.03335736,30.04311164,25.45276672,13.30664111,4.567099648,11.82364693,5.316788604,4.736862954,22.46632582,0,26.1003435,12.74523084,-0.23700242,-1.59152249,1.450927213,3.143233628,3.96794033,1.454523573,0.473684211,7,1,1,2,1,1,0,2,2,4,1,1,2,0,1,4,1.9804,0,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
-5.455931956,15.19267243,0.069365079,-1.421368011,0.882034688,17.92,332.201,0.477497024,0.34072288,1.44,2.76,19.14560281,10.07587932,2.264233672,-2.338843385,2.302960773,-2.494631525,5.934423388,0.069451459,2.552333512,2.308728009,910.3718189,4.485704743,3.303674416,-2.48,19.89032538,17.06805861,5.817220841,5.428790392,0,5.969305288,4.794537184,13.57536728,0,0,0,19.91384147,38.41771002,10.90292493,18.68189467,22.55961649,0,9.883888252,0,26.43407163,24.53417895,0,15.64548873,14.46821637,0,0,41.31904238,6.544756406,11.63444168,24.20546308,0,10.90292493,74.57,28.59598885,13.97948942,4.390415048,29.17690844,19.63426922,12.26321064,4.567099648,11.82364693,6.9237372,5.316788604,5.106527395,31.17287911,0,25.18081678,12.09715833,-1.631912662,-3.114534111,1.020815724,1.10927477,5.332168725,0,0.411764706,6,0,1,1,1,1,0,2,2,3,0,1,1,0,1,3,1.7959,0,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-5.580044252,6.003504976,0.482777778,0.482777778,0.662396813,14.66666667,235.033,0.398641634,0.195501888,1.333333333,2.533333333,35.4968352,10.25734082,2.109372072,-2.10530269,2.32212626,-2.259877796,6.398143278,0.958850788,2.630881887,2.271812844,393.5685257,2.578187249,1.312186224,-1.13,16.36724469,0,5.959554569,0,0,0,4.992404733,0,0,0,23.20187978,12.13273414,12.23214268,22.27740931,0,40.5362069,0,5.316788604,4.992404733,0,24.13996889,0,16.36724469,11.37477255,0,23.20187978,19.04906738,0,0,0,10.04526663,0,62.44,0,0,0,0,27.37959375,13.08951281,0,12.13273414,0,15.62598194,28.93554726,0,12.00700995,4.181524156,7.054109426,6.758366638,0.683862434,3.288254598,0,1.582428351,0,0.222222222,4,0,1,1,0,0,0,3,1,1,0,0,0,0,0,2,1.9467,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
-5.804100348,11.8220727,0.084861612,-0.670239188,0.571013743,12.08333333,308.208,0.490079574,0.223858453,1.291666667,2.583333333,16.48995706,10.0987661,2.130400942,-2.165347581,2.236209799,-2.348071446,5.98969212,-0.115755778,2.511420989,2.7300915,557.9497841,3.312624282,2.075920016,-1.92,20.47696756,18.46036019,5.783244946,5.907179729,0,0,9.589074368,0,0,0,20.7712116,31.54366003,24.69480513,5.563451492,19.43246472,17.37781095,0,5.316788604,0,52.68239926,18.46842697,5.749511833,15.37044016,5.687386275,5.749511833,0,42.09439766,4.794537184,0,50.89458072,0,0,87.66,6.103966388,14.69560176,0,24.33914747,29.96592763,6.420821623,6.9237372,18.19910121,20.7712116,10.63357721,4.736862954,5.576467388,0,23.47522497,15.7660186,0.945685322,0.154468156,5.205845561,0.521818729,7.854471267,0,0.555555556,6,0,0,0,0,1,0,3,0,10,0,0,0,0,1,1,2.3655,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-4.838631998,4.306315193,0.799944728,0.799944728,0.840528318,14.52941176,282.06,0.354254662,0.195453892,1.235294118,2.941176471,79.91873109,10.24073231,2.099388867,-2.092990694,2.283832551,-2.258372948,9.10461332,0.958812271,2.860230255,2.019849955,595.4315262,3.30875983,1.708586212,-1.69,10.63357721,5.516700718,5.959554569,0,0,0,14.96036177,0,0,0,0,28.06267803,18.93844355,22.22156291,0,38.61028618,0,15.28474565,4.992404733,0,18.40630142,0,10.63357721,5.687386275,0,15.9299439,29.01702442,0,0,0,0,11.03340144,62.2,0,0,0,0,0,40.24257461,0,12.39368714,12.13273414,41.52388288,0,0.902314815,3.541344482,12.84485347,6.387878716,2.646751701,0.799944728,3.897375756,3.367752189,1.695117473,0,0.181818182,5,0,1,1,1,0,0,2,2,1,0,0,0,0,0,3,1.7634,0,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
-6.281498311,12.7206387,0.051983182,-3.936052301,0.644109176,21.26086957,362.349,0.384638916,0.252499371,1.52173913,2.782608696,32.26132105,10.12303845,2.390001492,-2.319272096,2.393363178,-2.434034617,7.935347542,0.184868827,2.904357424,2.444230703,756.904264,8.488453939,2.485265184,-0.56,10.05365156,8.418358355,0,10.02329115,10.02329115,0,0,21.97456771,4.305215991,11.33678588,6.9237372,19.0319451,38.41148464,0,21.57245692,31.38336818,0,9.622004595,5.138973738,27.80475801,33.35094872,0,10.45576234,0,0,11.33678588,54.49175868,24.78344526,0,24.94985114,0,0,118.8,20.04658231,16.83559397,0,21.00495559,43.01745377,0,10.37158306,7.109797541,6.9237372,5.316788604,9.875836691,54.81401765,0.70794097,0,8.344205298,0.475802338,0,1.111113709,0.566793863,3.576421735,-6.096295561,0.666666667,8,0,1,1,1,1,0,2,2,7,0,0,0,0,0,2,0.0869,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
-4.709965389,17.01111206,0.095263369,-2.011545559,0.662116561,48.35483871,403.256,0.457741701,0.302565674,1.290322581,2.612903226,19.14766188,9.443421211,2.751272431,-2.621804629,2.702035636,-2.690801957,6.009508522,-0.219479402,2.891439717,1.757846454,909.7455962,9.054172806,7.417710474,-1.86,14.94991774,5.601050811,18.05888673,5.783244946,0,5.969305288,14.38361155,4.390415048,0,0,25.49659904,56.594876,23.67162418,6.103966388,33.72394434,17.53579518,0,0,28.58369908,70.75201231,6.606881965,0,0,4.390415048,0,0,51.72950895,19.12047451,28.58369908,53.37823529,0,0,100.9,58.39900225,24.59666634,4.390415048,18.12197262,24.8355694,0,19.07577741,26.84723171,0,0,4.736862954,21.88193902,0,36.15771853,22.91008428,-5.326769918,-2.803526016,0,4.28785191,5.892702203,0,0.708333333,6,4,0,4,0,8,0,2,0,3,3,0,3,0,0,4,2.4665,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
-5.896196279,12.24113142,0.099001795,-3.876635133,0.847126977,26.05263158,308.321,0.310095054,0.247082964,1.526315789,2.684210526,32.25926036,10.05126448,2.385499953,-2.270513142,2.418554576,-2.328391302,7.952212392,0.477347953,2.715068721,2.644543139,690.3570134,8.481549054,2.179037471,-0.48,5.316788604,8.418358355,9.837253136,10.02329115,0,0,0,21.97456771,0,11.33678588,6.9237372,25.9556823,11.60529232,5.24993803,16.83559397,31.19733017,0,5.316788604,5.138973738,39.97843324,6.544756406,0,10.45576234,0,0,11.33678588,28.6302884,19.86054429,0,31.87358834,0,0,106.33,25.11048232,16.83559397,0,14.46019918,18.52902952,11.33678588,6.066367068,6.9237372,6.9237372,5.316788604,5.138973738,47.27089585,0.741644936,0,7.727590782,0.522199074,0,1.233148148,0.434489796,4.232918911,-7.329554162,0.6,6,0,1,1,1,2,0,2,2,3,0,0,0,0,0,2,0.612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
-4.425968732,11.78734775,0.082288176,-0.082288176,0.734229612,52.71428571,260.207,0.392551425,0.15519729,1.047619048,2.666666667,16.26889571,9.471878966,2.581502497,-2.572742,2.646181031,-2.507464328,5.912357719,-0.117506151,2.756935568,1.68834964,507.6957431,7.911977549,6.531778952,-0.63,5.106527395,0,5.783244946,0,0,0,4.794537184,0,0,0,19.42057893,79.60547054,6.420821623,6.103966388,9.901064579,5.783244946,0,0,28.58369908,71.31801377,0,0,0,0,0,0,16.99373873,4.794537184,28.58369908,65.21404738,0,0,37.3,0,9.901064579,0,16.93394733,11.70115099,37.51909858,31.25639102,0,6.076020107,13.8474744,0,0,0,11.78734775,10.44921089,1.885848017,2.574390262,0,10.70619977,4.763669979,0,0.842105263,2,4,0,4,0,6,0,1,0,0,3,0,3,0,0,4,3.8792,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0
-6.001304842,14.11247496,0.055648148,-1.69525463,0.751515975,11.77272727,294.18,0.381137984,0.137254856,1,2.045454545,19.14546234,9.926492939,2.340672136,-2.282055286,2.276589608,-2.37277762,5.246659912,-0.00855349,3.116209505,2.006201264,707.7483074,3.21277992,2.251965417,-2.68,5.106527395,42.54477279,0,0,0,0,0,28.11239301,10.19736362,0,6.066367068,6.066367068,11.62981856,13.08951281,13.88735749,0,0,29.52892653,0,18.69056362,0,0,0,8.780830095,0,0,34.63545392,18.69056362,11.63444168,5.563451492,0,0,81.65,17.23549249,13.88735749,0,18.6529643,0,12.13273414,40.73925324,0,0,20.16532066,0,29.94771369,0,7.571630553,18.77224238,-1.750902778,-1.562183065,3.021393613,5.398096918,-0.147991308,0,0.230769231,7,0,0,0,2,0,0,1,2,5,0,0,0,0,0,3,0.7358,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
-5.327902142,6.130140779,0.621851852,0.621851852,0.812404427,14.9375,245.654,0.354253713,0.195522244,1.375,3.125,35.49569173,10.2434147,2.126380698,-2.078530962,2.293125957,-2.259377977,6.99663685,0.958897035,2.923189128,2.06171486,564.0247287,3.152174807,1.545781283,-1.4,10.63357721,11.03340144,5.959554569,0,0,0,4.992404733,0,8.747079963,0,11.60093989,12.13273414,6.544756406,28.98296334,0,46.00946951,0,14.06386857,4.992404733,0,18.40630142,0,10.63357721,5.687386275,0,23.32912724,27.79614734,0,0,0,5.022633314,11.03340144,62.2,0,0,0,0,5.022633314,35.76985509,11.72818735,0,12.13273414,24.3730619,11.60093989,8.389059744,7.304870874,4.254279415,6.895843096,2.393947783,0.738333333,3.666038202,0,1.635405329,0,0.222222222,5,0,1,1,1,0,0,2,2,1,0,0,0,0,0,3,1.7158,0,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
-5.610833916,14.37922367,0.095981198,-1.957662037,0.763975761,14.92,335.204,0.382403297,0.162866059,1.16,2.6,19.14638532,9.794073648,2.41305011,-2.341066488,2.390065354,-2.385530163,5.295903906,-0.013344755,3.068501984,2.127146403,873.9665643,4.089727485,2.724195812,-2.81,5.106527395,36.21745272,5.817220841,0,0,0,0,32.80498364,5.098681808,0,12.99010427,6.066367068,17.54772461,18.43552797,18.27777254,0,0,24.73242031,0,24.98745046,0,0,0,13.17124514,0,0,29.8389477,12.14580722,17.45166252,24.09902273,0,0,76.72,28.97061938,18.27777254,0,17.80213589,6.066367068,24.65689778,24.26018028,0,0,20.05061737,0,43.03168791,0,11.19990128,15.18938838,-2.252798564,-3.469118953,2.801252992,4.661094734,1.255258881,0,0.25,6,0,0,0,2,2,0,1,2,5,0,0,0,0,0,3,2.1769,0,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
-6.22184875,11.72009873,0.076738946,-3.88880892,0.793331282,11.16666667,276.258,0.296361329,0.266853748,1.222222222,2.444444444,32.24798831,10.19572293,2.161133056,-1.989824086,2.185481986,-2.112290132,7.907727211,0.102196195,2.782744889,2.159868594,666.1310119,4.054987278,1.134077349,-1.84,0,0,0,9.471214161,15.93047088,0,10.11132579,13.55677072,0,10.19736362,29.53588708,12.13273414,5.563451492,0,13.21233417,32.39881524,0,10.19736362,5.138973738,4.339655681,5.316788604,0,10.45576234,5.13155848,0,11.33678588,24.52234033,10.02329115,0,10.35798868,0,0,115.04,15.93047088,13.21233417,0,9.471214161,16.90023737,0,0,30.33183534,0,15.51415222,5.138973738,21.60813573,0.695685705,11.72009873,14.29341463,0.435051493,-0.395630197,8.448719492,0,0,-3.88880892,0,7,0,0,0,1,0,0,2,1,3,0,0,0,0,0,2,0.4378,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
-6.251811973,11.68537793,0.090596183,-3.679884259,0.472135417,11.73333333,236.237,0.284588869,0.25433857,1.666666667,2.8,32.24826746,10.3188977,2.232975371,-2.114619939,2.132793834,-2.370397659,7.905529005,0.456987256,2.663983428,2.839324133,433.5650586,4.241950885,0.746308069,-0.83,0,5.510539274,0,4.339655681,10.02329115,0,5.84267027,8.417796984,0,14.6115824,22.98591051,13.8474744,6.544756406,0,8.417796984,21.36007703,0,14.6115824,5.84267027,18.18713008,6.544756406,0,5.84267027,0,0,11.33678588,29.57413579,10.02329115,0,13.8474744,0,0,89.18,10.02329115,8.417796984,0,10.88441209,0,21.32410919,5.510539274,6.076020107,13.8474744,10.19736362,5.84267027,24.03066893,0.93990599,0,6.932102072,2.346910903,5.430648148,0,1.720818689,3.862162856,-3.679884259,0.428571429,6,0,0,0,1,0,0,1,1,4,0,0,0,0,0,1,0.3687,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0
-5.638272164,10.88722836,0.195856481,-3.834267763,0.6742639,11.35714286,228.214,0.290039282,0.266853857,1.5,2.428571429,32.24798798,10.6310579,2.178116252,-2.074327375,2.208764352,-2.219748772,7.907725664,-0.115803664,2.488889694,3.060881206,451.2967376,3.708175312,0.587733112,-1.06,0,0,0,15.37839389,10.02329115,0,9.694446915,13.55677072,0,10.19736362,11.33678588,0,13.97140918,0,13.21233417,32.39881524,0,10.19736362,5.138973738,11.26339288,11.94758171,0,10.03888347,5.13155848,0,11.33678588,31.57001231,14.81782834,0,6.9237372,0,0,106.25,10.02329115,13.21233417,0,15.37839389,0,11.33678588,18.87131891,0,0,10.19736362,5.138973738,21.336815,0.746157407,12.07408022,11.88975482,0,-0.261926493,0,0,1.331368103,-2.366249055,0.4,7,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,-0.8318,0,0,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0
